   W           E          ReE0+           ImE0+           ReE0-           ImE0-           ReM0+           ImM0+           ReM0-           ImM0-           ReE1+           ImE1+           ReE1-           ImE1-           ReM1+           ImM1+           ReM1-           ImM1-           ReE2+           ImE2+           ReE2-           ImE2-           ReM2+           ImM2+           ReM2-           ImM2-           ReE3+           ImE3+           ReE3-           ImE3-           ReM3+           ImM3+           ReM3-           ImM3-           ReE4+           ImE4+           ReE4-           ImE4-           ReM4+           ImM4+           ReM4-           ImM4-           ReE5+           ImE5+           ReE5-           ImE5-           ReM5+           ImM5+           ReM5-           ImM5-                
  2140.000  1971.308    0.167720E+00   -0.113837E+01    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.241385E+00   -0.197501E+00    0.000000E+00    0.000000E+00    0.279314E+00   -0.566953E+00    0.220431E+00    0.348874E+00   -0.312086E-01   -0.573034E-01   -0.716927E+00   -0.713219E+00    0.274161E+00    0.706128E-01    0.195387E+00    0.231301E-01   -0.549553E-01    0.194164E-01   -0.129187E+00   -0.104526E+00    0.788909E-01   -0.501356E-02    0.143628E+00   -0.321515E-01    0.653597E-01   -0.327859E-01   -0.579241E-02   -0.661792E-02    0.124798E+00    0.109474E+00    0.112373E+00   -0.112326E-01    0.000000E+00    0.000000E+00   -0.274508E-01   -0.700174E-03    0.000000E+00    0.000000E+00    0.164116E-01   -0.238704E-02
  2145.000  1982.725    0.171041E+00   -0.110806E+01    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.242845E+00   -0.195339E+00    0.000000E+00    0.000000E+00    0.288634E+00   -0.576670E+00    0.217468E+00    0.343775E+00   -0.310259E-01   -0.562647E-01   -0.709145E+00   -0.706201E+00    0.277016E+00    0.685680E-01    0.193047E+00    0.249995E-01   -0.554015E-01    0.194751E-01   -0.132066E+00   -0.103864E+00    0.794682E-01   -0.547768E-02    0.143011E+00   -0.318696E-01    0.650669E-01   -0.317324E-01   -0.559482E-02   -0.752251E-02    0.125463E+00    0.109408E+00    0.113248E+00   -0.115690E-01    0.000000E+00    0.000000E+00   -0.279774E-01   -0.689735E-03    0.000000E+00    0.000000E+00    0.167395E-01   -0.241463E-02
  2150.000  1994.169    0.174274E+00   -0.107812E+01    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.244115E+00   -0.193157E+00    0.000000E+00    0.000000E+00    0.297059E+00   -0.586033E+00    0.214492E+00    0.338833E+00   -0.308374E-01   -0.552414E-01   -0.701310E+00   -0.699268E+00    0.279756E+00    0.665742E-01    0.190696E+00    0.267781E-01   -0.558462E-01    0.194800E-01   -0.134860E+00   -0.103184E+00    0.799999E-01   -0.593236E-02    0.142372E+00   -0.315865E-01    0.647255E-01   -0.307013E-01   -0.534576E-02   -0.839018E-02    0.126105E+00    0.109252E+00    0.114003E+00   -0.118857E-01    0.000000E+00    0.000000E+00   -0.284944E-01   -0.678238E-03    0.000000E+00    0.000000E+00    0.170597E-01   -0.243843E-02
  2155.000  2005.639    0.177407E+00   -0.104856E+01    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.245202E+00   -0.190954E+00    0.000000E+00    0.000000E+00    0.304597E+00   -0.595058E+00    0.211505E+00    0.334044E+00   -0.306432E-01   -0.542331E-01   -0.693447E+00   -0.692370E+00    0.282383E+00    0.646295E-01    0.188334E+00    0.284682E-01   -0.562829E-01    0.194301E-01   -0.137569E+00   -0.102487E+00    0.804863E-01   -0.637792E-02    0.141712E+00   -0.313023E-01    0.643386E-01   -0.296930E-01   -0.505083E-02   -0.921661E-02    0.126723E+00    0.109010E+00    0.114634E+00   -0.121825E-01    0.000000E+00    0.000000E+00   -0.290017E-01   -0.665721E-03    0.000000E+00    0.000000E+00    0.173722E-01   -0.245835E-02
  2160.000  2017.136    0.180429E+00   -0.101937E+01    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.246116E+00   -0.188731E+00    0.000000E+00    0.000000E+00    0.311262E+00   -0.603761E+00    0.208510E+00    0.329406E+00   -0.304434E-01   -0.532398E-01   -0.685571E+00   -0.685523E+00    0.284897E+00    0.627323E-01    0.185963E+00    0.300721E-01   -0.567045E-01    0.193258E-01   -0.140195E+00   -0.101772E+00    0.809280E-01   -0.681474E-02    0.141030E+00   -0.310169E-01    0.639091E-01   -0.287078E-01   -0.471576E-02   -0.999849E-02    0.127314E+00    0.108683E+00    0.115137E+00   -0.124596E-01    0.000000E+00    0.000000E+00   -0.294992E-01   -0.652222E-03    0.000000E+00    0.000000E+00    0.176766E-01   -0.247435E-02
  2165.000  2028.660    0.183333E+00   -0.990566E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.246861E+00   -0.186487E+00    0.000000E+00    0.000000E+00    0.317064E+00   -0.612154E+00    0.205508E+00    0.324917E+00   -0.302382E-01   -0.522612E-01   -0.677705E+00   -0.678720E+00    0.287298E+00    0.608810E-01    0.183585E+00    0.315919E-01   -0.571046E-01    0.191686E-01   -0.142737E+00   -0.101041E+00    0.813256E-01   -0.724324E-02    0.140328E+00   -0.307306E-01    0.634401E-01   -0.277462E-01   -0.434623E-02   -0.107334E-01    0.127877E+00    0.108271E+00    0.115506E+00   -0.127174E-01    0.000000E+00    0.000000E+00   -0.299870E-01   -0.637787E-03    0.000000E+00    0.000000E+00    0.179730E-01   -0.248640E-02
  2170.000  2040.211    0.186109E+00   -0.962145E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.247445E+00   -0.184222E+00    0.000000E+00    0.000000E+00    0.322018E+00   -0.620250E+00    0.202500E+00    0.320575E+00   -0.300277E-01   -0.512971E-01   -0.669863E+00   -0.671992E+00    0.289588E+00    0.590742E-01    0.181201E+00    0.330294E-01   -0.574768E-01    0.189612E-01   -0.145197E+00   -0.100294E+00    0.816799E-01   -0.766386E-02    0.139606E+00   -0.304434E-01    0.629343E-01   -0.268082E-01   -0.394782E-02   -0.114197E-01    0.128410E+00    0.107777E+00    0.115740E+00   -0.129564E-01    0.000000E+00    0.000000E+00   -0.304648E-01   -0.622462E-03    0.000000E+00    0.000000E+00    0.182610E-01   -0.249452E-02
  2175.000  2051.788    0.188750E+00   -0.934109E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.247875E+00   -0.181938E+00    0.000000E+00    0.000000E+00    0.326137E+00   -0.628061E+00    0.199489E+00    0.316375E+00   -0.298120E-01   -0.503474E-01   -0.662029E+00   -0.665357E+00    0.291767E+00    0.573104E-01    0.178812E+00    0.343868E-01   -0.578158E-01    0.187073E-01   -0.147576E+00   -0.995314E-01    0.819916E-01   -0.807703E-02    0.138865E+00   -0.301553E-01    0.623943E-01   -0.258940E-01   -0.352586E-02   -0.120566E-01    0.128912E+00    0.107201E+00    0.115834E+00   -0.131773E-01    0.000000E+00    0.000000E+00   -0.309328E-01   -0.606297E-03    0.000000E+00    0.000000E+00    0.185405E-01   -0.249873E-02
  2180.000  2063.392    0.191248E+00   -0.906460E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.248157E+00   -0.179635E+00    0.000000E+00    0.000000E+00    0.329437E+00   -0.635598E+00    0.196475E+00    0.312317E+00   -0.295914E-01   -0.494119E-01   -0.654175E+00   -0.658817E+00    0.293837E+00    0.555882E-01    0.176421E+00    0.356662E-01   -0.581167E-01    0.184116E-01   -0.149873E+00   -0.987534E-01    0.822616E-01   -0.848316E-02    0.138106E+00   -0.298664E-01    0.618228E-01   -0.250036E-01   -0.308540E-02   -0.126439E-01    0.129380E+00    0.106546E+00    0.115786E+00   -0.133809E-01    0.000000E+00    0.000000E+00   -0.313909E-01   -0.589346E-03    0.000000E+00    0.000000E+00    0.188112E-01   -0.249912E-02
  2185.000  2075.022    0.193598E+00   -0.879201E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.248297E+00   -0.177313E+00    0.000000E+00    0.000000E+00    0.331931E+00   -0.642870E+00    0.193460E+00    0.308396E+00   -0.293661E-01   -0.484903E-01   -0.646286E+00   -0.652347E+00    0.295798E+00    0.539064E-01    0.174028E+00    0.368701E-01   -0.583758E-01    0.180791E-01   -0.152091E+00   -0.979606E-01    0.824911E-01   -0.888263E-02    0.137329E+00   -0.295769E-01    0.612221E-01   -0.241368E-01   -0.263112E-02   -0.131819E-01    0.129813E+00    0.105813E+00    0.115592E+00   -0.135680E-01    0.000000E+00    0.000000E+00   -0.318390E-01   -0.571665E-03    0.000000E+00    0.000000E+00    0.190730E-01   -0.249580E-02
  2190.000  2086.679    0.195793E+00   -0.852333E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.248302E+00   -0.174974E+00    0.000000E+00    0.000000E+00    0.333638E+00   -0.649888E+00    0.190446E+00    0.304611E+00   -0.291362E-01   -0.475827E-01   -0.638367E+00   -0.645920E+00    0.297651E+00    0.522638E-01    0.171635E+00    0.380006E-01   -0.585906E-01    0.177154E-01   -0.154229E+00   -0.971534E-01    0.826809E-01   -0.927578E-02    0.136535E+00   -0.292868E-01    0.605946E-01   -0.232937E-01   -0.216733E-02   -0.136714E-01    0.130209E+00    0.105002E+00    0.115249E+00   -0.137395E-01    0.000000E+00    0.000000E+00   -0.322771E-01   -0.553312E-03    0.000000E+00    0.000000E+00    0.193256E-01   -0.248892E-02
  2195.000  2098.363    0.197828E+00   -0.825859E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.248176E+00   -0.172619E+00    0.000000E+00    0.000000E+00    0.334571E+00   -0.656660E+00    0.187435E+00    0.300959E+00   -0.289020E-01   -0.466887E-01   -0.630440E+00   -0.639520E+00    0.299399E+00    0.506591E-01    0.169243E+00    0.390599E-01   -0.587593E-01    0.173261E-01   -0.156290E+00   -0.963325E-01    0.828322E-01   -0.966289E-02    0.135725E+00   -0.289961E-01    0.599425E-01   -0.224739E-01   -0.169795E-02   -0.141136E-01    0.130567E+00    0.104116E+00    0.114756E+00   -0.138963E-01    0.000000E+00    0.000000E+00   -0.327052E-01   -0.534347E-03    0.000000E+00    0.000000E+00    0.195687E-01   -0.247866E-02
  2200.000  2110.073    0.199699E+00   -0.799780E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.247926E+00   -0.170249E+00    0.000000E+00    0.000000E+00    0.334749E+00   -0.663193E+00    0.184427E+00    0.297437E+00   -0.286636E-01   -0.458082E-01   -0.622523E+00   -0.633147E+00    0.301041E+00    0.490912E-01    0.166853E+00    0.400499E-01   -0.588811E-01    0.169169E-01   -0.158273E+00   -0.954982E-01    0.829462E-01   -0.100442E-01    0.134899E+00   -0.287051E-01    0.592680E-01   -0.216775E-01   -0.122650E-02   -0.145100E-01    0.130885E+00    0.103156E+00    0.114110E+00   -0.140394E-01    0.000000E+00    0.000000E+00   -0.331233E-01   -0.514834E-03    0.000000E+00    0.000000E+00    0.198022E-01   -0.246525E-02
  2205.000  2121.810    0.201400E+00   -0.774097E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.247557E+00   -0.167865E+00    0.000000E+00    0.000000E+00    0.334188E+00   -0.669497E+00    0.181423E+00    0.294043E+00   -0.284213E-01   -0.449412E-01   -0.614633E+00   -0.626806E+00    0.302579E+00    0.475592E-01    0.164465E+00    0.409727E-01   -0.589563E-01    0.164929E-01   -0.160181E+00   -0.946512E-01    0.830240E-01   -0.104198E-01    0.134058E+00   -0.284136E-01    0.585729E-01   -0.209040E-01   -0.756086E-03   -0.148623E-01    0.131161E+00    0.102123E+00    0.113309E+00   -0.141695E-01    0.000000E+00    0.000000E+00   -0.335314E-01   -0.494836E-03    0.000000E+00    0.000000E+00    0.200259E-01   -0.244895E-02
  2210.000  2133.574    0.202930E+00   -0.748812E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.247074E+00   -0.165468E+00    0.000000E+00    0.000000E+00    0.332906E+00   -0.675577E+00    0.178425E+00    0.290772E+00   -0.281752E-01   -0.440873E-01   -0.606776E+00   -0.620508E+00    0.304016E+00    0.460620E-01    0.162082E+00    0.418301E-01   -0.589858E-01    0.160594E-01   -0.162013E+00   -0.937918E-01    0.830667E-01   -0.107899E-01    0.133202E+00   -0.281220E-01    0.578593E-01   -0.201531E-01   -0.289464E-03   -0.151723E-01    0.131394E+00    0.101018E+00    0.112351E+00   -0.142876E-01    0.000000E+00    0.000000E+00   -0.339294E-01   -0.474419E-03    0.000000E+00    0.000000E+00    0.202394E-01   -0.243007E-02
  2215.000  2145.364    0.204284E+00   -0.723926E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.246482E+00   -0.163060E+00    0.000000E+00    0.000000E+00    0.330920E+00   -0.681441E+00    0.175435E+00    0.287623E+00   -0.279256E-01   -0.432466E-01   -0.598955E+00   -0.614259E+00    0.305351E+00    0.445986E-01    0.159704E+00    0.426241E-01   -0.589710E-01    0.156207E-01   -0.163771E+00   -0.929207E-01    0.830756E-01   -0.111546E-01    0.132332E+00   -0.278301E-01    0.571289E-01   -0.194247E-01    0.170982E-03   -0.154422E-01    0.131582E+00    0.998434E-01    0.111235E+00   -0.143945E-01    0.000000E+00    0.000000E+00   -0.343174E-01   -0.453650E-03    0.000000E+00    0.000000E+00    0.204426E-01   -0.240895E-02
  2220.000  2157.181    0.205460E+00   -0.699440E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.245786E+00   -0.160642E+00    0.000000E+00    0.000000E+00    0.328247E+00   -0.687095E+00    0.172452E+00    0.284593E+00   -0.276727E-01   -0.424188E-01   -0.591169E+00   -0.608062E+00    0.306587E+00    0.431682E-01    0.157332E+00    0.433566E-01   -0.589139E-01    0.151809E-01   -0.165456E+00   -0.920382E-01    0.830517E-01   -0.115137E-01    0.131449E+00   -0.275382E-01    0.563836E-01   -0.187183E-01    0.623202E-03   -0.156739E-01    0.131724E+00    0.985995E-01    0.109958E+00   -0.144910E-01    0.000000E+00    0.000000E+00   -0.346953E-01   -0.432596E-03    0.000000E+00    0.000000E+00    0.206354E-01   -0.238597E-02
  2225.000  2169.025    0.206455E+00   -0.675356E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.244990E+00   -0.158216E+00    0.000000E+00    0.000000E+00    0.324905E+00   -0.692544E+00    0.169479E+00    0.281679E+00   -0.274167E-01   -0.416037E-01   -0.583420E+00   -0.601921E+00    0.307725E+00    0.417698E-01    0.154967E+00    0.440294E-01   -0.588170E-01    0.147436E-01   -0.167069E+00   -0.911451E-01    0.829963E-01   -0.118674E-01    0.130553E+00   -0.272463E-01    0.556249E-01   -0.180336E-01    0.106545E-02   -0.158694E-01    0.131818E+00    0.972880E-01    0.108520E+00   -0.145780E-01    0.000000E+00    0.000000E+00   -0.350631E-01   -0.411324E-03    0.000000E+00    0.000000E+00    0.208175E-01   -0.236155E-02
  2230.000  2180.895    0.207268E+00   -0.651673E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.244100E+00   -0.155782E+00    0.000000E+00    0.000000E+00    0.320912E+00   -0.697795E+00    0.166517E+00    0.278878E+00   -0.271578E-01   -0.408014E-01   -0.575708E+00   -0.595836E+00    0.308766E+00    0.404027E-01    0.152611E+00    0.446445E-01   -0.586829E-01    0.143115E-01   -0.168611E+00   -0.902417E-01    0.829103E-01   -0.122155E-01    0.129645E+00   -0.269544E-01    0.548545E-01   -0.173702E-01    0.149628E-02   -0.160310E-01    0.131863E+00    0.959101E-01    0.106919E+00   -0.146560E-01    0.000000E+00    0.000000E+00   -0.354209E-01   -0.389903E-03    0.000000E+00    0.000000E+00    0.209888E-01   -0.233615E-02
  2235.000  2192.792    0.207896E+00   -0.628392E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.243120E+00   -0.153341E+00    0.000000E+00    0.000000E+00    0.316287E+00   -0.702852E+00    0.163565E+00    0.276188E+00   -0.268962E-01   -0.400115E-01   -0.568032E+00   -0.589810E+00    0.309713E+00    0.390661E-01    0.150263E+00    0.452036E-01   -0.585141E-01    0.138871E-01   -0.170083E+00   -0.893286E-01    0.827949E-01   -0.125581E-01    0.128726E+00   -0.266628E-01    0.540738E-01   -0.167278E-01    0.191448E-02   -0.161607E-01    0.131858E+00    0.944670E-01    0.105154E+00   -0.147258E-01    0.000000E+00    0.000000E+00   -0.357687E-01   -0.368400E-03    0.000000E+00    0.000000E+00    0.211493E-01   -0.231024E-02
  2240.000  2204.715    0.208340E+00   -0.605515E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.242054E+00   -0.150896E+00    0.000000E+00    0.000000E+00    0.311047E+00   -0.707720E+00    0.160626E+00    0.273605E+00   -0.266321E-01   -0.392341E-01   -0.560394E+00   -0.583842E+00    0.310566E+00    0.377591E-01    0.147925E+00    0.457086E-01   -0.583137E-01    0.134724E-01   -0.171486E+00   -0.884064E-01    0.826511E-01   -0.128949E-01    0.127795E+00   -0.263713E-01    0.532842E-01   -0.161058E-01    0.231908E-02   -0.162605E-01    0.131802E+00    0.929601E-01    0.103225E+00   -0.147881E-01    0.000000E+00    0.000000E+00   -0.361064E-01   -0.346882E-03    0.000000E+00    0.000000E+00    0.212987E-01   -0.228436E-02
  2245.000  2216.666    0.208598E+00   -0.583041E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.240906E+00   -0.148448E+00    0.000000E+00    0.000000E+00    0.305210E+00   -0.712404E+00    0.157701E+00    0.271127E+00   -0.263657E-01   -0.384688E-01   -0.552792E+00   -0.577934E+00    0.311327E+00    0.364811E-01    0.145598E+00    0.461612E-01   -0.580841E-01    0.130689E-01   -0.172822E+00   -0.874755E-01    0.824799E-01   -0.132258E-01    0.126854E+00   -0.260802E-01    0.524872E-01   -0.155038E-01    0.270933E-02   -0.163324E-01    0.131692E+00    0.913906E-01    0.101130E+00   -0.148433E-01    0.000000E+00    0.000000E+00   -0.364340E-01   -0.325415E-03    0.000000E+00    0.000000E+00    0.214371E-01   -0.225904E-02
  2250.000  2228.642    0.208669E+00   -0.560970E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.239681E+00   -0.145997E+00    0.000000E+00    0.000000E+00    0.298795E+00   -0.716909E+00    0.154789E+00    0.268750E+00   -0.260972E-01   -0.377157E-01   -0.545226E+00   -0.572085E+00    0.311998E+00    0.352314E-01    0.143283E+00    0.465632E-01   -0.578283E-01    0.126776E-01   -0.174091E+00   -0.865366E-01    0.822823E-01   -0.135509E-01    0.125903E+00   -0.257896E-01    0.516839E-01   -0.149216E-01    0.308464E-02   -0.163783E-01    0.131529E+00    0.897598E-01    0.988679E-01   -0.148920E-01    0.000000E+00    0.000000E+00   -0.367517E-01   -0.304063E-03    0.000000E+00    0.000000E+00    0.215646E-01   -0.223486E-02
  2255.000  2240.646    0.208555E+00   -0.539304E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.238382E+00   -0.143546E+00    0.000000E+00    0.000000E+00    0.291820E+00   -0.721237E+00    0.151893E+00    0.266474E+00   -0.258268E-01   -0.369746E-01   -0.537694E+00   -0.566294E+00    0.312580E+00    0.340092E-01    0.140980E+00    0.469164E-01   -0.575486E-01    0.122993E-01   -0.175294E+00   -0.855901E-01    0.820592E-01   -0.138699E-01    0.124942E+00   -0.254994E-01    0.508755E-01   -0.143585E-01    0.344459E-02   -0.164001E-01    0.131311E+00    0.880688E-01    0.964389E-01   -0.149347E-01    0.000000E+00    0.000000E+00   -0.370593E-01   -0.282889E-03    0.000000E+00    0.000000E+00    0.216810E-01   -0.221242E-02
  2260.000  2252.676    0.208254E+00   -0.518042E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.237013E+00   -0.141095E+00    0.000000E+00    0.000000E+00    0.284302E+00   -0.725393E+00    0.149012E+00    0.264293E+00   -0.255548E-01   -0.362453E-01   -0.530198E+00   -0.560558E+00    0.313075E+00    0.328141E-01    0.138690E+00    0.472223E-01   -0.572476E-01    0.119346E-01   -0.176433E+00   -0.846365E-01    0.818115E-01   -0.141827E-01    0.123973E+00   -0.252098E-01    0.500633E-01   -0.138142E-01    0.378891E-02   -0.163993E-01    0.131038E+00    0.863190E-01    0.938422E-01   -0.149719E-01    0.000000E+00    0.000000E+00   -0.373569E-01   -0.261955E-03    0.000000E+00    0.000000E+00    0.217866E-01   -0.219233E-02
  2265.000  2264.733    0.207769E+00   -0.497183E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.235578E+00   -0.138647E+00    0.000000E+00    0.000000E+00    0.276260E+00   -0.729381E+00    0.146149E+00    0.262207E+00   -0.252812E-01   -0.355277E-01   -0.522736E+00   -0.554875E+00    0.313485E+00    0.316454E-01    0.136414E+00    0.474828E-01   -0.569274E-01    0.115837E-01   -0.177509E+00   -0.836764E-01    0.815401E-01   -0.144892E-01    0.122995E+00   -0.249209E-01    0.492483E-01   -0.132883E-01    0.411744E-02   -0.163779E-01    0.130707E+00    0.845115E-01    0.910771E-01   -0.150040E-01    0.000000E+00    0.000000E+00   -0.376446E-01   -0.241320E-03    0.000000E+00    0.000000E+00    0.218814E-01   -0.217521E-02
  2270.000  2276.816    0.207099E+00   -0.476729E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.234080E+00   -0.136201E+00    0.000000E+00    0.000000E+00    0.267711E+00   -0.733203E+00    0.143302E+00    0.260212E+00   -0.250062E-01   -0.348217E-01   -0.515310E+00   -0.549244E+00    0.313812E+00    0.305024E-01    0.134153E+00    0.476995E-01   -0.565903E-01    0.112467E-01   -0.178523E+00   -0.827103E-01    0.812460E-01   -0.147894E-01    0.122010E+00   -0.246328E-01    0.484315E-01   -0.127802E-01    0.443012E-02   -0.163372E-01    0.130318E+00    0.826475E-01    0.881433E-01   -0.150312E-01    0.000000E+00    0.000000E+00   -0.379223E-01   -0.221040E-03    0.000000E+00    0.000000E+00    0.219656E-01   -0.216170E-02
  2275.000  2288.926    0.206247E+00   -0.456677E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.232524E+00   -0.133760E+00    0.000000E+00    0.000000E+00    0.258674E+00   -0.736864E+00    0.140473E+00    0.258306E+00   -0.247301E-01   -0.341271E-01   -0.507922E+00   -0.543661E+00    0.314056E+00    0.293848E-01    0.131906E+00    0.478739E-01   -0.562380E-01    0.109233E-01   -0.179476E+00   -0.817387E-01    0.809298E-01   -0.150831E-01    0.121017E+00   -0.243454E-01    0.476139E-01   -0.122896E-01    0.472701E-02   -0.162788E-01    0.129871E+00    0.807284E-01    0.850403E-01   -0.150541E-01    0.000000E+00    0.000000E+00   -0.381900E-01   -0.201169E-03    0.000000E+00    0.000000E+00    0.220396E-01   -0.215243E-02
  2280.000  2301.063    0.205214E+00   -0.437029E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.230911E+00   -0.131325E+00    0.000000E+00    0.000000E+00    0.249165E+00   -0.740367E+00    0.137663E+00    0.256486E+00   -0.244531E-01   -0.334438E-01   -0.500573E+00   -0.538123E+00    0.314220E+00    0.282918E-01    0.129675E+00    0.480076E-01   -0.558724E-01    0.106135E-01   -0.180370E+00   -0.807622E-01    0.805925E-01   -0.153702E-01    0.120017E+00   -0.240590E-01    0.467964E-01   -0.118160E-01    0.500822E-02   -0.162042E-01    0.129364E+00    0.787552E-01    0.817678E-01   -0.150728E-01    0.000000E+00    0.000000E+00   -0.384478E-01   -0.181758E-03    0.000000E+00    0.000000E+00    0.221036E-01   -0.214804E-02
  2285.000  2313.226    0.204003E+00   -0.417782E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.229246E+00   -0.128897E+00    0.000000E+00    0.000000E+00    0.239202E+00   -0.743713E+00    0.134872E+00    0.254750E+00   -0.241752E-01   -0.327717E-01   -0.493265E+00   -0.532630E+00    0.314305E+00    0.272231E-01    0.127461E+00    0.481022E-01   -0.554951E-01    0.103169E-01   -0.181205E+00   -0.797814E-01    0.802348E-01   -0.156507E-01    0.119011E+00   -0.237735E-01    0.459799E-01   -0.113589E-01    0.527393E-02   -0.161145E-01    0.128796E+00    0.767292E-01    0.783257E-01   -0.150877E-01    0.000000E+00    0.000000E+00   -0.386957E-01   -0.162854E-03    0.000000E+00    0.000000E+00    0.221580E-01   -0.214916E-02
  2290.000  2325.416    0.202614E+00   -0.398937E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.227532E+00   -0.126477E+00    0.000000E+00    0.000000E+00    0.228804E+00   -0.746906E+00    0.132101E+00    0.253094E+00   -0.238967E-01   -0.321106E-01   -0.486003E+00   -0.527180E+00    0.314313E+00    0.261781E-01    0.125263E+00    0.481592E-01   -0.551075E-01    0.100330E-01   -0.181982E+00   -0.787967E-01    0.798576E-01   -0.159245E-01    0.118000E+00   -0.234891E-01    0.451651E-01   -0.109179E-01    0.552438E-02   -0.160112E-01    0.128168E+00    0.746516E-01    0.747137E-01   -0.150989E-01    0.000000E+00    0.000000E+00   -0.389337E-01   -0.144502E-03    0.000000E+00    0.000000E+00    0.222031E-01   -0.215641E-02
  2295.000  2337.633    0.201051E+00   -0.380492E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.225770E+00   -0.124066E+00    0.000000E+00    0.000000E+00    0.217986E+00   -0.749949E+00    0.129350E+00    0.251518E+00   -0.236177E-01   -0.314603E-01   -0.478787E+00   -0.521771E+00    0.314246E+00    0.251563E-01    0.123083E+00    0.481799E-01   -0.547109E-01    0.976151E-02   -0.182703E+00   -0.778086E-01    0.794616E-01   -0.161915E-01    0.116982E+00   -0.232058E-01    0.443528E-01   -0.104926E-01    0.575985E-02   -0.158952E-01    0.127479E+00    0.725236E-01    0.709317E-01   -0.151069E-01    0.000000E+00    0.000000E+00   -0.391619E-01   -0.126742E-03    0.000000E+00    0.000000E+00    0.222395E-01   -0.217037E-02
  2300.000  2349.876    0.199317E+00   -0.362446E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.223966E+00   -0.121666E+00    0.000000E+00    0.000000E+00    0.206766E+00   -0.752845E+00    0.126619E+00    0.250018E+00   -0.233384E-01   -0.308209E-01   -0.471621E+00   -0.516403E+00    0.314105E+00    0.241573E-01    0.120920E+00    0.481659E-01   -0.543065E-01    0.950185E-02   -0.183369E+00   -0.768178E-01    0.790474E-01   -0.164516E-01    0.115960E+00   -0.229237E-01    0.435438E-01   -0.100824E-01    0.598068E-02   -0.157679E-01    0.126727E+00    0.703463E-01    0.669797E-01   -0.151116E-01    0.000000E+00    0.000000E+00   -0.393803E-01   -0.109613E-03    0.000000E+00    0.000000E+00    0.222678E-01   -0.219162E-02
