#############################################################################################################
# EtaMAID2016h eta photoproduction solutions | DATABASE: www.data.pwatuzla.com
# Reaction: gama p --> eta p
# Published: Tiator, L., Gorchtein, M., Kashevarov, V.L. et al. Eur. Phys. J. A (2018) 54: 210. 
############################################################################################################# 
   W        ReE0+      ImE0+         ReE0-      ImE0-      ReM0+      ImM0+       ReM0-      ImM0-       ReE1+      ImE1+       ReE1-      ImE1-       ReM1+      ImM1+       ReM1-      ImM1-       ReE2+      ImE2+       ReE2-      ImE2-       ReM2+      ImM2+      ReM2-      ImM2-        ReE3+      ImE3+       ReE3-      ImE3-       ReM3+      ImM3+       ReM3-      ImM3-       ReE4+      ImE4+       ReE4-      ImE4-      ReM4+      ImM4+        ReM4-      ImM4-       ReE5+      ImE5+       ReE5-      ImE5-       ReM5+      ImM5+       ReM5-      ImM5-                                           
 1712.0   -4.929617  -0.909954    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.559980   0.328884    0.000000   0.000000    0.009107   1.403982   -0.722291  -0.782971    0.026346   0.005465   -0.602064  -0.524507    0.185804   0.188524   -0.475914  -0.318641   -0.044613  -0.005208   -0.233736   0.150078    0.060289   0.004203   -0.213988   0.109124   -0.001699  -0.006767   -0.011266   0.084057    0.003063  -0.034084   -0.000471   0.020098   -0.000428   0.000546   -0.000071   0.000410    0.002050  -0.001891    0.000108   0.001086
 1717.0   -4.853000  -0.903581    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.562378   0.315385    0.000000   0.000000   -0.012296   1.406374   -0.693568  -0.791813    0.024398   0.007064   -0.599830  -0.537874    0.175002   0.198222   -0.485774  -0.328778   -0.045395  -0.005429   -0.231530   0.141576    0.061626   0.004484   -0.214870   0.103777   -0.001733  -0.006933   -0.011963   0.086272    0.003323  -0.034977   -0.000516   0.020786   -0.000454   0.000576   -0.000087   0.000448    0.002145  -0.001973    0.000136   0.001139
 1722.0   -4.771901  -0.904020    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.563974   0.302492    0.000000   0.000000   -0.034543   1.408984   -0.666994  -0.802491    0.022540   0.008381   -0.596896  -0.552143    0.164707   0.206342   -0.494598  -0.340338   -0.046163  -0.005657   -0.228594   0.134280    0.062960   0.004782   -0.215423   0.099397   -0.001765  -0.007099   -0.012692   0.088483    0.003595  -0.035867   -0.000568   0.021487   -0.000482   0.000608   -0.000103   0.000488    0.002241  -0.002055    0.000166   0.001194
 1727.0   -4.688415  -0.909337    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.564987   0.290206    0.000000   0.000000   -0.059191   1.411185   -0.643215  -0.813977    0.020795   0.009475   -0.593133  -0.567306    0.155040   0.213224   -0.502300  -0.353216   -0.046917  -0.005891   -0.225185   0.128151    0.064293   0.005098   -0.215865   0.095939   -0.001793  -0.007267   -0.013453   0.090691    0.003880  -0.036754   -0.000627   0.022201   -0.000510   0.000640   -0.000121   0.000530    0.002338  -0.002137    0.000198   0.001251
 1732.0   -4.603840  -0.918249    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.565491   0.278551    0.000000   0.000000   -0.085758   1.412869   -0.620559  -0.827080    0.019168   0.010398   -0.588365  -0.583366    0.146045   0.219156   -0.508754  -0.367341   -0.047657  -0.006132   -0.221515   0.123114    0.065625   0.005433   -0.216383   0.093330   -0.001819  -0.007436   -0.014248   0.092894    0.004177  -0.037638   -0.000694   0.022929   -0.000539   0.000672   -0.000141   0.000575    0.002436  -0.002219    0.000233   0.001310
 1737.0   -4.519007  -0.929881    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.565574   0.267528    0.000000   0.000000   -0.114028   1.413872   -0.598111  -0.841909    0.017659   0.011191   -0.582433  -0.600306    0.137715   0.224379   -0.513846  -0.382640   -0.048384  -0.006378   -0.217753   0.119076    0.066956   0.005788   -0.217129   0.091477   -0.001841  -0.007607   -0.015077   0.095093    0.004486  -0.038518   -0.000770   0.023669   -0.000568   0.000705   -0.000162   0.000622    0.002534  -0.002302    0.000270   0.001371
 1742.0   -4.434461  -0.943625    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.565326   0.257122    0.000000   0.000000   -0.143904   1.413979   -0.575353  -0.858345    0.016262   0.011887   -0.575172  -0.618090    0.130015   0.229085   -0.517455  -0.399037   -0.049097  -0.006630   -0.214030   0.115933    0.068285   0.006164   -0.218230   0.090277   -0.001859  -0.007778   -0.015942   0.097287    0.004810  -0.039395   -0.000855   0.024424   -0.000598   0.000738   -0.000185   0.000671    0.002633  -0.002384    0.000309   0.001434
 1747.0   -4.350564  -0.959056    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.564831   0.247306    0.000000   0.000000   -0.175298   1.412960   -0.551942  -0.876227    0.014966   0.012513   -0.566405  -0.636660    0.122890   0.233430   -0.519449  -0.416450   -0.049796  -0.006888   -0.210447   0.113581    0.069615   0.006561   -0.219786   0.089621   -0.001873  -0.007951   -0.016843   0.099476    0.005147  -0.040269   -0.000950   0.025192   -0.000629   0.000771   -0.000210   0.000723    0.002732  -0.002467    0.000350   0.001500
 1752.0   -4.267555  -0.975879    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.564160   0.238043    0.000000   0.000000   -0.208102   1.410581   -0.527634  -0.895399    0.013761   0.013087   -0.555947  -0.655935    0.116282   0.237536   -0.519683  -0.434778   -0.050483  -0.007151   -0.207078   0.111919    0.070944   0.006981   -0.221877   0.089398   -0.001883  -0.008126   -0.017782   0.101660    0.005499  -0.041139   -0.001056   0.025975   -0.000661   0.000805   -0.000236   0.000778    0.002832  -0.002549    0.000394   0.001568
 1757.0   -4.185586  -0.993898    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.563377   0.229291    0.000000   0.000000   -0.242178   1.406612   -0.502236  -0.915721    0.012635   0.013624   -0.543604  -0.675795    0.110127   0.241499   -0.518003  -0.453896   -0.051158  -0.007420   -0.203976   0.110849    0.072274   0.007424   -0.224569   0.089494   -0.001888  -0.008302   -0.018760   0.103838    0.005866  -0.042005   -0.001174   0.026773   -0.000693   0.000839   -0.000265   0.000835    0.002932  -0.002631    0.000440   0.001638
 1762.0   -4.104748  -1.012987    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.562533   0.221003    0.000000   0.000000   -0.277357   1.400838   -0.475582  -0.937078    0.011580   0.014135   -0.529180  -0.696086    0.104364   0.245395   -0.514248  -0.473649   -0.051820  -0.007694   -0.201179   0.110284    0.073603   0.007890   -0.227913   0.089797   -0.001889  -0.008480   -0.019777   0.106010    0.006248  -0.042868   -0.001304   0.027585   -0.000726   0.000873   -0.000295   0.000894    0.003033  -0.002713    0.000488   0.001711
 1767.0   -4.025083  -1.033081    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.561667   0.213127    0.000000   0.000000   -0.313434   1.393066   -0.447512  -0.959370    0.010584   0.014628   -0.512484  -0.716606    0.098934   0.249284   -0.508261  -0.493847   -0.052471  -0.007972   -0.198711   0.110141    0.074933   0.008382   -0.231948   0.090190   -0.001885  -0.008660   -0.020835   0.108175    0.006646  -0.043726   -0.001448   0.028413   -0.000759   0.000907   -0.000328   0.000956    0.003134  -0.002795    0.000539   0.001787
 1772.0   -3.946596  -1.054162    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.560809   0.205614    0.000000   0.000000   -0.350177   1.383132   -0.417865  -0.982516    0.009640   0.015107   -0.493340  -0.737103    0.093780   0.253214   -0.499895  -0.514256   -0.053109  -0.008256   -0.196587   0.110345    0.076264   0.008899   -0.236701   0.090555   -0.001875  -0.008841   -0.021935   0.110333    0.007060  -0.044581   -0.001606   0.029255   -0.000793   0.000942   -0.000362   0.001021    0.003235  -0.002876    0.000592   0.001866
 1777.0   -3.869258  -1.076256    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.559981   0.198414    0.000000   0.000000   -0.387328   1.370906   -0.386464  -1.006442    0.008739   0.015575   -0.471599  -0.757277    0.088849   0.257222   -0.489025  -0.534598   -0.053737  -0.008543   -0.194816   0.110827    0.077595   0.009443   -0.242190   0.090768   -0.001860  -0.009024   -0.023079   0.112483    0.007492  -0.045431   -0.001779   0.030113   -0.000828   0.000976   -0.000399   0.001088    0.003336  -0.002956    0.000647   0.001948
 1782.0   -3.793011  -1.099425    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.559194   0.191481    0.000000   0.000000   -0.424610   1.356295   -0.353111  -1.031081    0.007875   0.016035   -0.447150  -0.776773    0.084093   0.261339   -0.475561  -0.554552   -0.054354  -0.008836   -0.193398   0.111521    0.078927   0.010015   -0.248419   0.090703   -0.001838  -0.009209   -0.024266   0.114625    0.007941  -0.046277   -0.001968   0.030987   -0.000863   0.001011   -0.000438   0.001158    0.003437  -0.003037    0.000705   0.002033
 1787.0   -3.717766  -1.123768    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.558453   0.184772    0.000000   0.000000   -0.461735   1.339252   -0.317575  -1.056359    0.007043   0.016487   -0.419943  -0.795193    0.079464   0.265589   -0.459461  -0.573757   -0.054961  -0.009132   -0.192328   0.112369    0.080260   0.010616   -0.255379   0.090227   -0.001811  -0.009396   -0.025499   0.116759    0.008409  -0.047119   -0.002174   0.031876   -0.000899   0.001045   -0.000480   0.001231    0.003539  -0.003116    0.000765   0.002122
 1792.0   -3.643398  -1.149419    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.557758   0.178247    0.000000   0.000000   -0.498409   1.319773   -0.279588  -1.082193    0.006238   0.016929   -0.389997  -0.812102    0.074918   0.269992   -0.440747  -0.591821   -0.055558  -0.009433   -0.191598   0.113314    0.081593   0.011247   -0.263043   0.089199   -0.001777  -0.009584   -0.026778   0.118883    0.008895  -0.047955   -0.002398   0.032780   -0.000936   0.001079   -0.000523   0.001306    0.003640  -0.003195    0.000826   0.002214
 1797.0   -3.569744  -1.176548    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.557102   0.171871    0.000000   0.000000   -0.534343   1.297895   -0.238832  -1.108473    0.005457   0.017360   -0.357417  -0.827043    0.070414   0.274564   -0.419515  -0.608331   -0.056146  -0.009738   -0.191193   0.114305    0.082927   0.011909   -0.271365   0.087478   -0.001736  -0.009775   -0.028106   0.120998    0.009401  -0.048787   -0.002641   0.033699   -0.000973   0.001114   -0.000570   0.001383    0.003741  -0.003274    0.000891   0.002311
 1802.0   -3.496590  -1.205359    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.556476   0.165615    0.000000   0.000000   -0.569258   1.273700   -0.194934  -1.135049    0.004697   0.017779   -0.322406  -0.839560    0.065910   0.279319   -0.395949  -0.622878   -0.056724  -0.010047   -0.191093   0.115290    0.084262   0.012603   -0.280275   0.084916   -0.001688  -0.009967   -0.029482   0.123101    0.009928  -0.049613   -0.002904   0.034634   -0.001010   0.001147   -0.000619   0.001464    0.003843  -0.003352    0.000957   0.002412
 1807.0   -3.423661  -1.236097    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.555867   0.159453    0.000000   0.000000   -0.602893   1.247308   -0.147456  -1.161708    0.003957   0.018182   -0.285265  -0.849221    0.061366   0.284268   -0.370317  -0.635070   -0.057295  -0.010360   -0.191273   0.116225    0.085597   0.013330   -0.289675   0.081371   -0.001632  -0.010160   -0.030909   0.125194    0.010475  -0.050433   -0.003188   0.035585   -0.001048   0.001181   -0.000671   0.001547    0.003944  -0.003429    0.001025   0.002517
 1812.0   -3.350603  -1.269040    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.555263   0.153365    0.000000   0.000000   -0.635012   1.218874   -0.095892  -1.188142    0.003236   0.018567   -0.246397  -0.855646    0.056742   0.289420   -0.342979  -0.644565   -0.057858  -0.010676   -0.191701   0.117068    0.086933   0.014091   -0.299436   0.076705   -0.001569  -0.010355   -0.032387   0.127273    0.011044  -0.051247   -0.003494   0.036550   -0.001086   0.001214   -0.000726   0.001632    0.004045  -0.003506    0.001095   0.002626
 1817.0   -3.276953  -1.304504    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.554649   0.147335    0.000000   0.000000   -0.665407   1.188581   -0.039669  -1.213907    0.002536   0.018931   -0.206286  -0.858533    0.051999   0.294783   -0.314368  -0.651088   -0.058414  -0.010997   -0.192341   0.117783    0.088268   0.014887   -0.309398   0.070795   -0.001497  -0.010551   -0.033918   0.129340    0.011635  -0.052055   -0.003823   0.037529   -0.001125   0.001247   -0.000784   0.001720    0.004145  -0.003582    0.001167   0.002740
 1822.0   -3.202111  -1.342831    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.554010   0.141350    0.000000   0.000000   -0.693902   1.156637    0.021842  -1.238373    0.001857   0.019271   -0.165484  -0.857681    0.047095   0.300362   -0.284976  -0.654457   -0.058964  -0.011322   -0.193147   0.118340    0.089604   0.015721   -0.319366   0.063541   -0.001417  -0.010749   -0.035503   0.131392    0.012250  -0.052856   -0.004176   0.038524   -0.001164   0.001279   -0.000845   0.001810    0.004246  -0.003657    0.001241   0.002860
 1827.0   -3.125293  -1.384373    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.553331   0.135402    0.000000   0.000000   -0.720357   1.123264    0.089295  -1.260652    0.001203   0.019582   -0.124582  -0.853009    0.041988   0.306161   -0.255328  -0.654592   -0.059507  -0.011651   -0.194072   0.118718    0.090938   0.016592   -0.329116   0.054878   -0.001328  -0.010948   -0.037143   0.133429    0.012888  -0.053649   -0.004554   0.039532   -0.001204   0.001311   -0.000909   0.001903    0.004346  -0.003732    0.001316   0.002984
 1832.0   -3.045474  -1.429466    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.552601   0.129485    0.000000   0.000000   -0.744666   1.088697    0.163300  -1.279519    0.000577   0.019862   -0.084173  -0.844561    0.036635   0.312183   -0.225956  -0.651525   -0.060045  -0.011984   -0.195062   0.118905    0.092272   0.017502   -0.338399   0.044781   -0.001229  -0.011147   -0.038841   0.135449    0.013550  -0.054433   -0.004959   0.040554   -0.001244   0.001343   -0.000976   0.001998    0.004446  -0.003806    0.001394   0.003114
 1837.0   -2.961313  -1.478365    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.551806   0.123596    0.000000   0.000000   -0.766759   1.053171    0.244305  -1.293334   -0.000016   0.020108   -0.044825  -0.832505    0.030987   0.318427   -0.197366  -0.645400   -0.060579  -0.012322   -0.196063   0.118903    0.093604   0.018452   -0.346954   0.033281   -0.001121  -0.011348   -0.040596   0.137451    0.014238  -0.055210   -0.005391   0.041589   -0.001285   0.001373   -0.001047   0.002095    0.004546  -0.003879    0.001472   0.003249
 1842.0   -2.871068  -1.531151    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.550935   0.117733    0.000000   0.000000   -0.786601   1.016924    0.332407  -1.299981   -0.000570   0.020317   -0.007049  -0.817115    0.024996   0.324891   -0.170016  -0.636455   -0.061109  -0.012664   -0.197020   0.118725    0.094934   0.019445   -0.354516   0.020466   -0.001003  -0.011548   -0.042411   0.139434    0.014952  -0.055976   -0.005851   0.042636   -0.001326   0.001403   -0.001121   0.002195    0.004645  -0.003951    0.001552   0.003391
 1847.0   -2.772504  -1.587555    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.549980   0.111896    0.000000   0.000000   -0.804185   0.980182    0.427072  -1.296889   -0.001077   0.020487    0.028726  -0.798757    0.018609   0.331568   -0.144290  -0.625008   -0.061635  -0.013011   -0.197882   0.118398    0.096262   0.020480   -0.360840   0.006484   -0.000875  -0.011749   -0.044287   0.141397    0.015693  -0.056733   -0.006341   0.043696   -0.001367   0.001432   -0.001198   0.002296    0.004744  -0.004023    0.001634   0.003538
 1852.0   -2.662831  -1.646684    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.548933   0.106087    0.000000   0.000000   -0.819535   0.943165    0.526786  -1.281195   -0.001528   0.020616    0.062170  -0.777859    0.011767   0.338447   -0.120488  -0.611433   -0.062159  -0.013364   -0.198606   0.117960    0.097586   0.021559   -0.365709  -0.008459   -0.000736  -0.011950   -0.046225   0.143337    0.016461  -0.057478   -0.006861   0.044767   -0.001408   0.001461   -0.001279   0.002400    0.004843  -0.004094    0.001716   0.003692
 1857.0   -2.538726  -1.706602    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.547787   0.100308    0.000000   0.000000   -0.832697   0.906075    0.628723  -1.250150   -0.001914   0.020705    0.093055  -0.754883    0.004409   0.345515   -0.098819  -0.596134   -0.062681  -0.013723   -0.199162   0.117461    0.098906   0.022684   -0.368960  -0.024111   -0.000586  -0.012150   -0.048227   0.145254    0.017258  -0.058211   -0.007413   0.045848   -0.001450   0.001488   -0.001364   0.002505    0.004942  -0.004164    0.001800   0.003852
 1862.0   -2.396576  -1.763745    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.546537   0.094562    0.000000   0.000000   -0.843741   0.869098    0.728585  -1.201814   -0.002222   0.020753    0.121258  -0.730299   -0.003533   0.352747   -0.079399  -0.579523   -0.063202  -0.014088   -0.199530   0.116956    0.100222   0.023856   -0.370486  -0.040187   -0.000425  -0.012349   -0.050295   0.147145    0.018083  -0.058932   -0.007998   0.046939   -0.001492   0.001515   -0.001453   0.002613    0.005040  -0.004233    0.001884   0.004019
 1867.0   -2.233147  -1.812234    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.545178   0.088852    0.000000   0.000000   -0.852750   0.832404    0.820882  -1.135942   -0.002439   0.020764    0.146747  -0.704560   -0.012129   0.360115   -0.062265  -0.561997   -0.063721  -0.014461   -0.199706   0.116504    0.101532   0.025076   -0.370252  -0.056387   -0.000252  -0.012547   -0.052428   0.149008    0.018938  -0.059638   -0.008617   0.048039   -0.001534   0.001541   -0.001545   0.002722    0.005138  -0.004302    0.001969   0.004193
 1872.0   -2.046938  -1.843373    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.543707   0.083181    0.000000   0.000000   -0.859823   0.796142    0.899828  -1.054737   -0.002552   0.020742    0.169573  -0.678088   -0.021458   0.367577   -0.047381  -0.543926   -0.064241  -0.014840   -0.199701   0.116162    0.102836   0.026346   -0.368290  -0.072418   -0.000068  -0.012744   -0.054630   0.150841    0.019824  -0.060330   -0.009270   0.049146   -0.001576   0.001565   -0.001642   0.002833    0.005236  -0.004370    0.002054   0.004374
 1877.0   -1.840319  -1.845965    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.542122   0.077552    0.000000   0.000000   -0.865068   0.760440    0.960725  -0.962983   -0.002543   0.020693    0.189854  -0.651255   -0.031601   0.375080   -0.034655  -0.525638   -0.064762  -0.015229   -0.199538   0.115984    0.104131   0.027668   -0.364694  -0.088011    0.000130  -0.012938   -0.056901   0.152643    0.020740  -0.061005   -0.009960   0.050261   -0.001619   0.001589   -0.001742   0.002945    0.005334  -0.004437    0.002140   0.004563
 1882.0   -1.621893  -1.808371    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.540421   0.071969    0.000000   0.000000   -0.868600   0.725411    1.001325  -0.867245   -0.002397   0.020629    0.207755  -0.624384   -0.042644   0.382557   -0.023953  -0.507415   -0.065283  -0.015627   -0.199254   0.116015    0.105418   0.029042   -0.359609  -0.102933    0.000339  -0.013130   -0.059242   0.154411    0.021688  -0.061663   -0.010687   0.051380   -0.001661   0.001611   -0.001847   0.003058    0.005431  -0.004504    0.002225   0.004759
