   W        ReE0+      ImE0+         ReE0-      ImE0-      ReM0+      ImM0+       ReM0-      ImM0-       ReE1+      ImE1+       ReE1-      ImE1-       ReM1+      ImM1+       ReM1-      ImM1-       ReE2+      ImE2+       ReE2-      ImE2-       ReM2+      ImM2+      ReM2-      ImM2-        ReE3+      ImE3+       ReE3-      ImE3-       ReM3+      ImM3+       ReM3-      ImM3-       ReE4+      ImE4+       ReE4-      ImE4-      ReM4+      ImM4+        ReM4-      ImM4-       ReE5+      ImE5+       ReE5-      ImE5-       ReM5+      ImM5+       ReM5-      ImM5-                                           
 2207.00   -0.543436  -0.588721    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.161338  -0.157007    0.000000   0.000000    0.420365   0.235755   -0.150467  -0.227906   -0.142758  -0.003944    0.410983  -0.495173    0.476381  -0.036013    0.379785  -0.089093   -0.046173   0.018942    0.259380  -0.199638    0.179278   0.146274   -0.040143   0.017028   -0.006046   0.002286   -0.007179  -0.035577    0.106425   0.024243   -0.026157   0.050274    0.001586   0.001581   -0.012872   0.003148    0.041766  -0.002928    0.010019   0.026978
 2212.00   -0.538926  -0.584849    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.158334  -0.155795    0.000000   0.000000    0.414407   0.234400   -0.149724  -0.251870   -0.141228  -0.007514    0.409733  -0.481477    0.473887  -0.023821    0.380561  -0.084129   -0.046814   0.018171    0.256604  -0.189158    0.177619   0.146697   -0.036479   0.012746   -0.006153   0.002515   -0.006273  -0.035914    0.106818   0.025268   -0.026575   0.048609    0.001625   0.001686   -0.013018   0.002766    0.042328  -0.002658    0.009633   0.027270
 2217.00   -0.534375  -0.581139    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.155487  -0.154563    0.000000   0.000000    0.408518   0.233031   -0.148178  -0.275870   -0.139562  -0.010905    0.408141  -0.468214    0.470769  -0.012320    0.381140  -0.079242   -0.047427   0.017377    0.253617  -0.179261    0.175947   0.147074   -0.032759   0.008745   -0.006271   0.002744   -0.005362  -0.036219    0.107180   0.026297   -0.026931   0.046939    0.001661   0.001795   -0.013151   0.002377    0.042885  -0.002378    0.009234   0.027544
 2222.00   -0.529780  -0.577577    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.152793  -0.153319    0.000000   0.000000    0.402696   0.231649   -0.145808  -0.299872   -0.137779  -0.014117    0.406240  -0.455379    0.467120  -0.001504    0.381527  -0.074437   -0.048012   0.016561    0.250457  -0.169915    0.174264   0.147402   -0.029000   0.005015   -0.006401   0.002972   -0.004447  -0.036491    0.107512   0.027331   -0.027228   0.045266    0.001695   0.001908   -0.013270   0.001981    0.043438  -0.002089    0.008824   0.027801
 2227.00   -0.525137  -0.574146    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.150245  -0.152070    0.000000   0.000000    0.396937   0.230253   -0.142597  -0.323842   -0.135896  -0.017152    0.404059  -0.442964    0.463029   0.008642    0.381731  -0.069720   -0.048567   0.015725    0.247159  -0.161090    0.172572   0.147684   -0.025215   0.001542   -0.006542   0.003200   -0.003531  -0.036731    0.107812   0.028369   -0.027466   0.043592    0.001727   0.002026   -0.013377   0.001579    0.043986  -0.001789    0.008402   0.028039
 2232.00   -0.520446  -0.570835    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.147838  -0.150821    0.000000   0.000000    0.391239   0.228842   -0.138529  -0.347743   -0.133930  -0.020011    0.401626  -0.430963    0.458571   0.018140    0.381759  -0.065094   -0.049091   0.014869    0.243750  -0.152756    0.170874   0.147920   -0.021419  -0.001684   -0.006695   0.003427   -0.002614  -0.036937    0.108080   0.029410   -0.027647   0.041917    0.001755   0.002147   -0.013470   0.001172    0.044528  -0.001480    0.007970   0.028259
 2237.00   -0.515706  -0.567628    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.145568  -0.149580    0.000000   0.000000    0.385600   0.227416   -0.133590  -0.371537   -0.131895  -0.022700    0.398967  -0.419366    0.453815   0.027014    0.381618  -0.060563   -0.049585   0.013997    0.240255  -0.144885    0.169171   0.148109   -0.017622  -0.004674   -0.006859   0.003651   -0.001699  -0.037112    0.108317   0.030453   -0.027771   0.040245    0.001781   0.002273   -0.013549   0.000760    0.045066  -0.001161    0.007528   0.028459
 2242.00   -0.510917  -0.564512    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.143428  -0.148352    0.000000   0.000000    0.380017   0.225972   -0.127767  -0.395184   -0.129804  -0.025223    0.396106  -0.408163    0.448819   0.035291    0.381317  -0.056131   -0.050046   0.013107    0.236695  -0.137449    0.167466   0.148254   -0.013834  -0.007440   -0.007036   0.003872   -0.000786  -0.037254    0.108522   0.031497   -0.027841   0.038577    0.001804   0.002403   -0.013614   0.000343    0.045597  -0.000833    0.007077   0.028639
 2247.00   -0.506078  -0.561475    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.141413  -0.147142    0.000000   0.000000    0.374491   0.224511   -0.121049  -0.418642   -0.127669  -0.027584    0.393065  -0.397344    0.443634   0.043001    0.380864  -0.051800   -0.050474   0.012203    0.233088  -0.130425    0.165760   0.148353   -0.010064  -0.009992   -0.007224   0.004090    0.000122  -0.037365    0.108694   0.032540   -0.027857   0.036915    0.001823   0.002536   -0.013664  -0.000078    0.046122  -0.000494    0.006617   0.028798
 2252.00   -0.501192  -0.558505    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.139518  -0.145956    0.000000   0.000000    0.369019   0.223030   -0.113428  -0.441869   -0.125500  -0.029788    0.389866  -0.386899    0.438307   0.050174    0.380264  -0.047573   -0.050869   0.011285    0.229449  -0.123787    0.164055   0.148409   -0.006320  -0.012340   -0.007424   0.004303    0.001026  -0.037445    0.108835   0.033583   -0.027821   0.035260    0.001838   0.002673   -0.013701  -0.000501    0.046641  -0.000146    0.006150   0.028937
 2257.00   -0.496260  -0.555591    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.137736  -0.144796    0.000000   0.000000    0.363601   0.221530   -0.104898  -0.464818   -0.123307  -0.031842    0.386528  -0.376816    0.432875   0.056841    0.379527  -0.043453   -0.051230   0.010355    0.225792  -0.117513    0.162353   0.148422   -0.002609  -0.014494   -0.007637   0.004512    0.001922  -0.037493    0.108942   0.034624   -0.027732   0.033613    0.001850   0.002814   -0.013723  -0.000928    0.047153   0.000211    0.005676   0.029054
 2262.00   -0.491285  -0.552720    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.136063  -0.143669    0.000000   0.000000    0.358236   0.220008   -0.095455  -0.487444   -0.121099  -0.033750    0.383069  -0.367084    0.427372   0.063033    0.378658  -0.039442   -0.051557   0.009414    0.222129  -0.111582    0.160656   0.148393    0.001062  -0.016462   -0.007861   0.004714    0.002811  -0.037512    0.109018   0.035661   -0.027593   0.031977    0.001857   0.002959   -0.013730  -0.001356    0.047657   0.000578    0.005196   0.029150
 2267.00   -0.486268  -0.549884    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.134491  -0.142576    0.000000   0.000000    0.352924   0.218463   -0.085100  -0.509698   -0.118884  -0.035518    0.379504  -0.357691    0.421825   0.068778    0.377667  -0.035540   -0.051849   0.008464    0.218468  -0.105974    0.158965   0.148322    0.004689  -0.018254   -0.008097   0.004910    0.003690  -0.037501    0.109061   0.036694   -0.027404   0.030352    0.001860   0.003107   -0.013723  -0.001785    0.048154   0.000954    0.004711   0.029224
 2272.00   -0.481215  -0.547071    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.133016  -0.141523    0.000000   0.000000    0.347664   0.216896   -0.073833  -0.531533   -0.116669  -0.037152    0.375848  -0.348626    0.416259   0.074106    0.376560  -0.031750   -0.052106   0.007507    0.214819  -0.100672    0.157283   0.148212    0.008265  -0.019878   -0.008344   0.005099    0.004559  -0.037462    0.109072   0.037722   -0.027167   0.028740    0.001859   0.003258   -0.013701  -0.002215    0.048643   0.001339    0.004222   0.029275
 2277.00   -0.476127  -0.544274    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.131632  -0.140510    0.000000   0.000000    0.342457   0.215304   -0.061661  -0.552897   -0.114459  -0.038657    0.372116  -0.339876    0.410694   0.079044    0.375344  -0.028072   -0.052328   0.006543    0.211188  -0.095657    0.155609   0.148063    0.011787  -0.021343   -0.008603   0.005279    0.005417  -0.037394    0.109051   0.038743   -0.026882   0.027143    0.001852   0.003413   -0.013665  -0.002644    0.049124   0.001734    0.003729   0.029304
 2282.00   -0.471010  -0.541484    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.130332  -0.139542    0.000000   0.000000    0.337303   0.213687   -0.048592  -0.573741   -0.112262  -0.040039    0.368319  -0.331431    0.405146   0.083618    0.374027  -0.024508   -0.052514   0.005575    0.207582  -0.090913    0.153947   0.147875    0.015251  -0.022655   -0.008873   0.005451    0.006261  -0.037299    0.108998   0.039758   -0.026551   0.025561    0.001841   0.003570   -0.013614  -0.003073    0.049596   0.002137    0.003234   0.029310
 2287.00   -0.465867  -0.538692    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.129112  -0.138620    0.000000   0.000000    0.332203   0.212044   -0.034638  -0.594013   -0.110082  -0.041304    0.364469  -0.323279    0.399630   0.087854    0.372615  -0.021056   -0.052665   0.004604    0.204006  -0.086426    0.152297   0.147652    0.018653  -0.023823   -0.009153   0.005614    0.007092  -0.037178    0.108913   0.040763   -0.026175   0.023997    0.001825   0.003731   -0.013550  -0.003501    0.050059   0.002549    0.002737   0.029293
 2292.00   -0.460704  -0.535892    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.127965  -0.137745    0.000000   0.000000    0.327156   0.210374   -0.019817  -0.613661   -0.107923  -0.042456    0.360575  -0.315408    0.394157   0.091774    0.371115  -0.017718   -0.052781   0.003631    0.200464  -0.082182    0.150660   0.147393    0.021991  -0.024854   -0.009443   0.005766    0.007909  -0.037031    0.108798   0.041760   -0.025754   0.022451    0.001803   0.003894   -0.013470  -0.003927    0.050512   0.002969    0.002239   0.029253
 2297.00   -0.455525  -0.533077    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.126887  -0.136921    0.000000   0.000000    0.322164   0.208677   -0.004147  -0.632633   -0.105790  -0.043501    0.356647  -0.307807    0.388737   0.095401    0.369534  -0.014492   -0.052861   0.002659    0.196959  -0.078166    0.149039   0.147100    0.025260  -0.025755   -0.009743   0.005907    0.008710  -0.036859    0.108652   0.042745   -0.025290   0.020925    0.001776   0.004059   -0.013377  -0.004350    0.050956   0.003398    0.001742   0.029190
 2302.00   -0.450336  -0.530240    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.125870  -0.136147    0.000000   0.000000    0.317227   0.206953    0.012347  -0.650879   -0.103686  -0.044444    0.352694  -0.300466    0.383376   0.098756    0.367878  -0.011379   -0.052906   0.001688    0.193496  -0.074367    0.147433   0.146774    0.028460  -0.026532   -0.010052   0.006036    0.009494  -0.036663    0.108476   0.043719   -0.024785   0.019420    0.001743   0.004227   -0.013270  -0.004770    0.051390   0.003835    0.001245   0.029104
 2307.00   -0.445143  -0.527378    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.124911  -0.135424    0.000000   0.000000    0.312347   0.205201    0.029638  -0.668348   -0.101616  -0.045290    0.348721  -0.293374    0.378081   0.101858    0.366154  -0.008378   -0.052917   0.000720    0.190077  -0.070773    0.145844   0.146417    0.031588  -0.027193   -0.010370   0.006154    0.010261  -0.036445    0.108270   0.044681   -0.024238   0.017938    0.001705   0.004397   -0.013149  -0.005187    0.051814   0.004279    0.000751   0.028994
 2312.00   -0.439949  -0.524484    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.124003  -0.134753    0.000000   0.000000    0.307525   0.203421    0.047693  -0.684991   -0.099582  -0.046044    0.344737  -0.286520    0.372857   0.104725    0.364369  -0.005487   -0.052893  -0.000243    0.186704  -0.067374    0.144274   0.146030    0.034641  -0.027743   -0.010696   0.006258    0.011010  -0.036204    0.108034   0.045629   -0.023652   0.016479    0.001660   0.004568   -0.013014  -0.005599    0.052226   0.004732    0.000260   0.028862
 2317.00   -0.434763  -0.521555    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.123142  -0.134135    0.000000   0.000000    0.302760   0.201614    0.066476  -0.700758   -0.097587  -0.046711    0.340747  -0.279896    0.367706   0.107374    0.362527  -0.002706   -0.052834  -0.001200    0.183379  -0.064158    0.142722   0.145614    0.037619  -0.028189   -0.011029   0.006349    0.011740  -0.035943    0.107771   0.046563   -0.023028   0.015045    0.001609   0.004741   -0.012867  -0.006006    0.052628   0.005192   -0.000228   0.028707
 2322.00   -0.429588  -0.518587    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.122323  -0.133569    0.000000   0.000000    0.298056   0.199778    0.085947  -0.715604   -0.095633  -0.047296    0.336755  -0.273491    0.362631   0.109820    0.360635  -0.000032   -0.052742  -0.002150    0.180104  -0.061117    0.141190   0.145171    0.040520  -0.028535   -0.011369   0.006427    0.012451  -0.035662    0.107479   0.047482   -0.022367   0.013637    0.001551   0.004916   -0.012706  -0.006408    0.053019   0.005658   -0.000710   0.028528
 2327.00   -0.424430  -0.515578    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.121540  -0.133055    0.000000   0.000000    0.293412   0.197915    0.106062  -0.729484   -0.093722  -0.047803    0.332768  -0.267296    0.357633   0.112078    0.358699   0.002536   -0.052617  -0.003090    0.176881  -0.058242    0.139678   0.144703    0.043344  -0.028789   -0.011715   0.006490    0.013142  -0.035363    0.107161   0.048385   -0.021670   0.012256    0.001487   0.005091   -0.012533  -0.006803    0.053398   0.006132   -0.001187   0.028328
 2332.00   -0.419297  -0.512524    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.120789  -0.132592    0.000000   0.000000    0.288829   0.196025    0.126772  -0.742358   -0.091856  -0.048237    0.328787  -0.261303    0.352714   0.114160    0.356723   0.004999   -0.052460  -0.004020    0.173709  -0.055523    0.138188   0.144210    0.046088  -0.028956   -0.012066   0.006538    0.013813  -0.035046    0.106816   0.049270   -0.020939   0.010904    0.001417   0.005267   -0.012348  -0.007193    0.053766   0.006612   -0.001657   0.028105
 2337.00   -0.414192  -0.509424    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.120066  -0.132180    0.000000   0.000000    0.284310   0.194109    0.148025  -0.754186   -0.090037  -0.048602    0.324818  -0.255502    0.347873   0.116081    0.354714   0.007361   -0.052270  -0.004939    0.170591  -0.052953    0.136719   0.143694    0.048753  -0.029040   -0.012421   0.006571    0.014462  -0.034712    0.106446   0.050138   -0.020175   0.009580    0.001340   0.005444   -0.012151  -0.007575    0.054121   0.007099   -0.002120   0.027859
 2342.00   -0.409122  -0.506277    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.119366  -0.131818    0.000000   0.000000    0.279855   0.192167    0.169767  -0.764934   -0.088267  -0.048903    0.320862  -0.249887    0.343110   0.117850    0.352675   0.009623   -0.052050  -0.005844    0.167527  -0.050525    0.135273   0.143157    0.051338  -0.029048   -0.012780   0.006589    0.015091  -0.034362    0.106051   0.050988   -0.019380   0.008287    0.001256   0.005621   -0.011942  -0.007950    0.054464   0.007592   -0.002574   0.027593
 2347.00   -0.404092  -0.503081    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.118684  -0.131504    0.000000   0.000000    0.275466   0.190199    0.191938  -0.774571   -0.086545  -0.049143    0.316924  -0.244449    0.338425   0.119478    0.350613   0.011788   -0.051799  -0.006735    0.164517  -0.048230    0.133849   0.142600    0.053842  -0.028983   -0.013142   0.006591    0.015697  -0.033999    0.105632   0.051819   -0.018554   0.007024    0.001165   0.005797   -0.011722  -0.008317    0.054795   0.008090   -0.003019   0.027304
 2352.00   -0.399109  -0.499837    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.118017  -0.131236    0.000000   0.000000    0.271143   0.188208    0.214477  -0.783069   -0.084874  -0.049328    0.313004  -0.239181    0.333817   0.120975    0.348531   0.013858   -0.051520  -0.007611    0.161562  -0.046062    0.132449   0.142024    0.056266  -0.028852   -0.013506   0.006578    0.016282  -0.033622    0.105190   0.052630   -0.017700   0.005794    0.001067   0.005973   -0.011491  -0.008675    0.055113   0.008593   -0.003454   0.026995
 2357.00   -0.394176  -0.496545    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.117362  -0.131014    0.000000   0.000000    0.266887   0.186194    0.237320  -0.790407   -0.083255  -0.049460    0.309104  -0.234076    0.329284   0.122349    0.346433   0.015837   -0.051211  -0.008470    0.158662  -0.044015    0.131071   0.141431    0.058610  -0.028658   -0.013871   0.006548    0.016845  -0.033232    0.104726   0.053420   -0.016819   0.004596    0.000962   0.006149   -0.011250  -0.009025    0.055417   0.009102   -0.003878   0.026666
 2362.00   -0.389298  -0.493205    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.116713  -0.130835    0.000000   0.000000    0.262700   0.184158    0.260400  -0.796567   -0.081686  -0.049544    0.305227  -0.229127    0.324824   0.123609    0.344325   0.017727   -0.050876  -0.009311    0.155817  -0.042083    0.129717   0.140822    0.060873  -0.028407   -0.014236   0.006502    0.017386  -0.032832    0.104242   0.054190   -0.015912   0.003431    0.000850   0.006323   -0.011000  -0.009366    0.055709   0.009615   -0.004290   0.026317
 2367.00   -0.384482  -0.489818    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.116069  -0.130698    0.000000   0.000000    0.258582   0.182102    0.283651  -0.801535   -0.080170  -0.049583    0.301374  -0.224329    0.320438   0.124763    0.342209   0.019531   -0.050514  -0.010133    0.153028  -0.040259    0.128387   0.140199    0.063057  -0.028102   -0.014600   0.006440    0.017904  -0.032421    0.103737   0.054939   -0.014982   0.002301    0.000731   0.006496   -0.010740  -0.009698    0.055987   0.010132   -0.004690   0.025948
 2372.00   -0.379732  -0.486386    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.115426  -0.130600    0.000000   0.000000    0.254535   0.180027    0.307002  -0.805306   -0.078706  -0.049582    0.297545  -0.219675    0.316121   0.125817    0.340089   0.021252   -0.050126  -0.010935    0.150294  -0.038538    0.127081   0.139563    0.065161  -0.027748   -0.014964   0.006361    0.018400  -0.032002    0.103213   0.055666   -0.014029   0.001206    0.000605   0.006668   -0.010471  -0.010019    0.056252   0.010653   -0.005077   0.025560
 2377.00   -0.375051  -0.482910    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.114780  -0.130539    0.000000   0.000000    0.250559   0.177934    0.330384  -0.807877   -0.077295  -0.049544    0.293742  -0.215160    0.311874   0.126776    0.337968   0.022894   -0.049715  -0.011716    0.147615  -0.036916    0.125798   0.138916    0.067186  -0.027349   -0.015324   0.006267    0.018873  -0.031574    0.102671   0.056371   -0.013055   0.000145    0.000472   0.006837   -0.010194  -0.010331    0.056502   0.011178   -0.005449   0.025154
 2382.00   -0.370444  -0.479393    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.114130  -0.130513    0.000000   0.000000    0.246654   0.175825    0.353728  -0.809251   -0.075936  -0.049472    0.289966  -0.210779    0.307694   0.127648    0.335850   0.024459   -0.049280  -0.012476    0.144991  -0.035385    0.124539   0.138258    0.069134  -0.026909   -0.015682   0.006157    0.019324  -0.031139    0.102112   0.057054   -0.012061  -0.000879    0.000332   0.007004   -0.009909  -0.010632    0.056739   0.011705   -0.005807   0.024731
 2387.00   -0.365915  -0.475837    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.113472  -0.130519    0.000000   0.000000    0.242822   0.173702    0.376963  -0.809438   -0.074628  -0.049370    0.286216  -0.206527    0.303579   0.128437    0.333738   0.025951   -0.048824  -0.013214    0.142422  -0.033943    0.123303   0.137591    0.071004  -0.026432   -0.016036   0.006030    0.019753  -0.030699    0.101536   0.057714   -0.011051  -0.001867    0.000184   0.007168   -0.009616  -0.010923    0.056962   0.012236   -0.006150   0.024291
 2392.00   -0.361467  -0.472245    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.112805  -0.130556    0.000000   0.000000    0.239063   0.171567    0.400021  -0.808452   -0.073373  -0.049240    0.282494  -0.202398    0.299527   0.129149    0.331634   0.027373   -0.048348  -0.013928    0.139907  -0.032584    0.122091   0.136916    0.072799  -0.025922   -0.016385   0.005888    0.020160  -0.030253    0.100946   0.058351   -0.010024  -0.002819    0.000030   0.007329   -0.009317  -0.011202    0.057171   0.012768   -0.006476   0.023835
 2397.00   -0.357104  -0.468619    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.112126  -0.130620    0.000000   0.000000    0.235377   0.169421    0.422836  -0.806312   -0.072168  -0.049087    0.278799  -0.198389    0.295537   0.129786    0.329540   0.028728   -0.047852  -0.014618    0.137446  -0.031303    0.120901   0.136234    0.074518  -0.025381   -0.016728   0.005731    0.020545  -0.029804    0.100342   0.058965   -0.008983  -0.003733   -0.000131   0.007487   -0.009012  -0.011471    0.057366   0.013303   -0.006786   0.023363
 2402.00   -0.352829  -0.464964    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.111434  -0.130708    0.000000   0.000000    0.231765   0.167266    0.445342  -0.803043   -0.071014  -0.048913    0.275133  -0.194496    0.291607   0.130354    0.327458   0.030021   -0.047338  -0.015284    0.135038  -0.030098    0.119735   0.135547    0.076164  -0.024814   -0.017065   0.005559    0.020909  -0.029351    0.099724   0.059556   -0.007929  -0.004611   -0.000299   0.007640   -0.008701  -0.011729    0.057547   0.013839   -0.007079   0.022877
 2407.00   -0.348644  -0.461282    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.110726  -0.130819    0.000000   0.000000    0.228227   0.165104    0.467476  -0.798675   -0.069910  -0.048722    0.271495  -0.190714    0.287735   0.130856    0.325392   0.031254   -0.046807  -0.015924    0.132682  -0.028962    0.118591   0.134856    0.077737  -0.024224   -0.017395   0.005371    0.021252  -0.028896    0.099095   0.060124   -0.006863  -0.005452   -0.000473   0.007790   -0.008384  -0.011975    0.057713   0.014376   -0.007355   0.022377
 2412.00   -0.344551  -0.457577    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.110002  -0.130948    0.000000   0.000000    0.224762   0.162937    0.489178  -0.793242   -0.068854  -0.048515    0.267885  -0.187040    0.283920   0.131296    0.323341   0.032430   -0.046262  -0.016539    0.130378  -0.027894    0.117469   0.134161    0.079240  -0.023614   -0.017717   0.005170    0.021573  -0.028439    0.098454   0.060669   -0.005789  -0.006255   -0.000654   0.007936   -0.008063  -0.012210    0.057865   0.014913   -0.007612   0.021864
 2417.00   -0.340553  -0.453853    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.109261  -0.131095    0.000000   0.000000    0.221372   0.160766    0.510392  -0.786782   -0.067847  -0.048296    0.264304  -0.183472    0.280160   0.131676    0.321308   0.033553   -0.045702  -0.017129    0.128126  -0.026888    0.116369   0.133464    0.080673  -0.022986   -0.018030   0.004954    0.021874  -0.027982    0.097804   0.061190   -0.004706  -0.007021   -0.000841   0.008077   -0.007738  -0.012434    0.058002   0.015451   -0.007851   0.021339
 2422.00   -0.336651  -0.450114    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.108500  -0.131256    0.000000   0.000000    0.218055   0.158595    0.531065  -0.779338   -0.066886  -0.048067    0.260751  -0.180004    0.276453   0.131999    0.319295   0.034626   -0.045130  -0.017692    0.125924  -0.025942    0.115289   0.132766    0.082039  -0.022344   -0.018334   0.004725    0.022155  -0.027526    0.097144   0.061688   -0.003617  -0.007750   -0.001035   0.008213   -0.007409  -0.012646    0.058125   0.015989   -0.008072   0.020802
 2427.00   -0.332846  -0.446364    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.107720  -0.131428    0.000000   0.000000    0.214811   0.156424    0.551148  -0.770955   -0.065971  -0.047831    0.257227  -0.176636    0.272798   0.132268    0.317301   0.035653   -0.044546  -0.018229    0.123772  -0.025053    0.114231   0.132067    0.083338  -0.021690   -0.018628   0.004483    0.022416  -0.027070    0.096476   0.062163   -0.002524  -0.008442   -0.001235   0.008343   -0.007077  -0.012847    0.058234   0.016526   -0.008273   0.020256
 2432.00   -0.329140  -0.442607    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.106920  -0.131609    0.000000   0.000000    0.211640   0.154256    0.570596  -0.761682   -0.065100  -0.047589    0.253732  -0.173363    0.269193   0.132485    0.315328   0.036636   -0.043953  -0.018739    0.121669  -0.024216    0.113192   0.131369    0.084573  -0.021027   -0.018912   0.004229    0.022658  -0.026616    0.095801   0.062615   -0.001427  -0.009098   -0.001440   0.008468   -0.006743  -0.013035    0.058329   0.017062   -0.008454   0.019699
 2437.00   -0.325533  -0.438846    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.106100  -0.131796    0.000000   0.000000    0.208542   0.152093    0.589369  -0.751570   -0.064273  -0.047345    0.250266  -0.170182    0.265638   0.132653    0.313377   0.037578   -0.043351  -0.019222    0.119614  -0.023429    0.112173   0.130673    0.085745  -0.020357   -0.019184   0.003963    0.022881  -0.026164    0.095120   0.063045   -0.000328  -0.009717   -0.001651   0.008587   -0.006406  -0.013213    0.058409   0.017596   -0.008616   0.019134
 2442.00   -0.322025  -0.435087    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.105259  -0.131987    0.000000   0.000000    0.205515   0.149937    0.607431  -0.740673   -0.063487  -0.047100    0.246829  -0.167093    0.262132   0.132772    0.311448   0.038483   -0.042741  -0.019679    0.117606  -0.022689    0.111172   0.129978    0.086856  -0.019682   -0.019445   0.003686    0.023086  -0.025715    0.094434   0.063452    0.000771  -0.010299   -0.001868   0.008700   -0.006068  -0.013379    0.058475   0.018129   -0.008758   0.018562
 2447.00   -0.318617  -0.431333    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.104397  -0.132179    0.000000   0.000000    0.202560   0.147789    0.624750  -0.729045   -0.062741  -0.046857    0.243420  -0.164092    0.258672   0.132846    0.309541   0.039354   -0.042126  -0.020109    0.115644  -0.021993    0.110190   0.129286    0.087909  -0.019005   -0.019694   0.003398    0.023273  -0.025270    0.093742   0.063837    0.001869  -0.010846   -0.002090   0.008806   -0.005729  -0.013534    0.058527   0.018659   -0.008880   0.017982
 2452.00   -0.315307  -0.427589    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.103514  -0.132370    0.000000   0.000000    0.199674   0.145651    0.641301  -0.716743   -0.062034  -0.046616    0.240041  -0.161176    0.255259   0.132876    0.307657   0.040192   -0.041507  -0.020512    0.113727  -0.021339    0.109225   0.128598    0.088904  -0.018328   -0.019930   0.003100    0.023443  -0.024829    0.093048   0.064200    0.002964  -0.011358   -0.002316   0.008906   -0.005389  -0.013677    0.058565   0.019187   -0.008981   0.017397
 2457.00   -0.312096  -0.423858    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.102612  -0.132557    0.000000   0.000000    0.196858   0.143525    0.657061  -0.703823   -0.061363  -0.046380    0.236692  -0.158344    0.251891   0.132863    0.305795   0.041002   -0.040884  -0.020889    0.111854  -0.020723    0.108277   0.127914    0.089845  -0.017651   -0.020153   0.002792    0.023596  -0.024393    0.092350   0.064541    0.004056  -0.011835   -0.002548   0.008999   -0.005049  -0.013809    0.058589   0.019711   -0.009063   0.016807
